wkt_geom_WIFI,CMPLNT_NUM,WIFI_ID,DIST_WIFI
"MultiPoint ((-74.00519955999999411 40.71550689000000034),(-74.0028000001728401 40.71479999985456999))",405333620,146,217.419646
"MultiPoint ((-74.00519955999999411 40.71550689000000034),(-74.0028000001728401 40.71479999985456999))",957755815,146,217.419646
"MultiPoint ((-73.9820853800000009 40.72389084999999653),(-73.98170000001530866 40.72650000005116766))",477868627,147,291.5660076
"MultiPoint ((-73.98170000001530866 40.72650000005116766),(-73.98142491999999493 40.72479102999999867))",667987494,147,191.1963702
"MultiPoint ((-73.98186162000000365 40.72419548999999961),(-73.98170000001530866 40.72650000005116766))",687382864,147,256.2766229
"MultiPoint ((-73.8444349399999993 40.75498954999999768),(-73.84430000020388718 40.74319999972558293))",137592968,148,1309.268088
"MultiPoint ((-73.85164245999999366 40.743880070000003),(-73.84430000020388718 40.74319999972558293))",391553053,148,624.729013
"MultiPoint ((-73.8444349399999993 40.75498954999999768),(-73.84430000020388718 40.74319999972558293))",414927998,148,1309.268088
"MultiPoint ((-73.84430000020388718 40.74319999972558293),(-73.83475624000000437 40.74407390999999734))",473654744,148,811.8901187
"MultiPoint ((-73.8444349399999993 40.75498954999999768),(-73.84430000020388718 40.74319999972558293))",729742878,148,1309.268088
"MultiPoint ((-73.8534688799999941 40.74371771999999936),(-73.84430000020388718 40.74319999972558293))",755326542,148,776.5398834
"MultiPoint ((-73.84451357000000371 40.74449921000000074),(-73.84430000020388718 40.74319999972558293))",803798071,148,145.3991864
"MultiPoint ((-73.8444349399999993 40.75498954999999768),(-73.84430000020388718 40.74319999972558293))",813357461,148,1309.268088
"MultiPoint ((-74.08232899989062048 40.59852300044710205),(-74.07438105999999323 40.60637520000000222))",239865298,150,1101.289598
"MultiPoint ((-74.08553693999999723 40.60821194999999761),(-74.08232899989062048 40.59852300044710205))",502167913,150,1109.651253
"MultiPoint ((-74.08232899989062048 40.59852300044710205),(-74.07533139000000233 40.60917152999999757))",503202513,150,1322.506985
"MultiPoint ((-74.08422511000000554 40.60465565999999882),(-74.08232899989062048 40.59852300044710205))",721835050,150,699.6632118
"MultiPoint ((-74.11422426023824528 40.56585176001421189),(-74.1131230600000066 40.56703526999999809))",194779591,151,161.1473496
"MultiPoint ((-74.11571483999999543 40.56928616999999804),(-74.11422426023824528 40.56585176001421189))",398457961,151,401.7221705
"MultiPoint ((-74.11422426023824528 40.56585176001421189),(-74.1131230600000066 40.56703526999999809))",445220655,151,161.1473496
"MultiPoint ((-74.11422426023824528 40.56585176001421189),(-74.1131230600000066 40.56703526999999809))",672755802,151,161.1473496
"MultiPoint ((-74.11422426023824528 40.56585176001421189),(-74.1131230600000066 40.56703526999999809))",941415801,151,161.1473496
"MultiPoint ((-74.12435698999999545 40.56155050999999645),(-74.11607499962339318 40.56384299965316131))",180146473,153,746.1612682
"MultiPoint ((-74.12590269999999748 40.56247382000000101),(-74.11607499962339318 40.56384299965316131))",548648691,153,846.0637342
"MultiPoint ((-74.10861366995644062 40.57178151966628832),(-74.10858093999999596 40.5715658399999981))",469825516,155,24.11010921
"MultiPoint ((-74.10861366995644062 40.57178151966628832),(-74.10858093999999596 40.5715658399999981))",678989981,155,24.11010921
"MultiPoint ((-74.10861366995644062 40.57178151966628832),(-74.10858093999999596 40.5715658399999981))",918269636,155,24.11010921
"MultiPoint ((-74.10356538013630257 40.57681082004480544),(-74.10004057000000444 40.57242998000000256))",865287169,156,570.7312337
"MultiPoint ((-74.08617943000000139 40.595365809999997),(-74.08382834642556247 40.59771507868448026))",275081035,157,328.1187655
"MultiPoint ((-74.08520961000000682 40.59723849000000229),(-74.08382834642556247 40.59771507868448026))",450312416,157,128.3372888
"MultiPoint ((-74.08617943000000139 40.595365809999997),(-74.08382834642556247 40.59771507868448026))",584036954,157,328.1187655
"MultiPoint ((-74.08510508000000527 40.59715896000000157),(-74.08382834642556247 40.59771507868448026))",630886887,157,124.4692394
"MultiPoint ((-74.09075735000000407 40.59632296000000196),(-74.08382834642556247 40.59771507868448026))",831787733,157,606.5400648
"MultiPoint ((-74.11531800000420844 40.56478900020276512),(-74.1150094900000056 40.5651833900000014))",122670660,163,50.99619943
"MultiPoint ((-74.11531800000420844 40.56478900020276512),(-74.1150094900000056 40.5651833900000014))",510014783,163,50.99619943
"MultiPoint ((-74.11531800000420844 40.56478900020276512),(-74.1150094900000056 40.5651833900000014))",601819093,163,50.99619943
"MultiPoint ((-74.10001240319975579 40.57983878821315216),(-74.09876457999999388 40.5809921299999985))",699168608,164,166.0257627
"MultiPoint ((-74.10370821951194387 40.58738522996517872),(-74.10300888999999813 40.58791080000000306))",803805464,169,83.1337007
"MultiPoint ((-74.10178648999999496 40.58905098000000322),(-74.10168399989484556 40.58903200005089928))",196812748,170,8.928683808
"MultiPoint ((-74.1008615798881749 40.5914355797293922),(-74.09622767000000465 40.5992472200000023))",472477501,171,952.0151889
"MultiPoint ((-74.10090435998876046 40.58990771009319332),(-74.09174172999999541 40.58681418999999835))",273949090,172,848.3399843
"MultiPoint ((-74.11369523999999842 40.55851480999999836),(-74.11216060955675289 40.56175506023609501))",974444110,173,382.569258
"MultiPoint ((-73.94338347999999428 40.82346294999999969),(-73.942464000561543 40.82413099978569448))",444304630,174,107.3325182
"MultiPoint ((-73.94338347999999428 40.82346294999999969),(-73.942464000561543 40.82413099978569448))",444304630,175,107.3325182
"MultiPoint ((-73.89122505999999646 40.71236226999999985),(-73.88535999960501499 40.718812000152802))",183417794,176,870.9657333
"MultiPoint ((-73.89122505999999646 40.71236226999999985),(-73.88535999960501499 40.718812000152802))",703632094,176,870.9657333
"MultiPoint ((-73.89122505999999646 40.71236226999999985),(-73.88535999960501499 40.718812000152802))",837407444,176,870.9657333
"MultiPoint ((-73.87733699953908229 40.72059800010142538),(-73.87354938000000004 40.72417689000000252))",495511359,178,510.2494172
"MultiPoint ((-73.87733699953908229 40.72059800010142538),(-73.87646562000000472 40.72160271999999992))",656233281,178,133.6736084
"MultiPoint ((-73.87733699953908229 40.72059800010142538),(-73.87455640999999673 40.72201512000000179))",770551481,178,282.7652914
"MultiPoint ((-73.87733699953908229 40.72059800010142538),(-73.87059775999999545 40.72255693999999693))",905362848,178,609.5272055
"MultiPoint ((-73.87878598000000352 40.72520905999999741),(-73.8779350000813082 40.72102599993050376))",932454614,179,470.053701
"MultiPoint ((-73.88087174999999718 40.72293582999999728),(-73.8779350000813082 40.72102599993050376))",941909280,179,326.4088588
"MultiPoint ((-73.98716199990565201 40.6893190003158054),(-73.98615854999999897 40.68902742000000217))",529743860,181,90.79093428
"MultiPoint ((-73.98716199990565201 40.6893190003158054),(-73.98615854999999897 40.68902742000000217))",618754612,181,90.79093428
"MultiPoint ((-73.98578799978622555 40.69335000007956182),(-73.98569598999999641 40.69374287000000123))",607306254,186,44.31515659
"MultiPoint ((-73.98578799978622555 40.69335000007956182),(-73.98569598999999641 40.69374287000000123))",607306254,187,44.31515659
"MultiPoint ((-73.97854099965834962 40.68637099955817149),(-73.97777924999999755 40.68687694999999849))",760154453,188,85.45829591
"MultiPoint ((-73.97854099965834962 40.68637099955817149),(-73.97777924999999755 40.68687694999999849))",760154453,189,85.45829591
"MultiPoint ((-73.98302500021536332 40.69272300020403321),(-73.98254452999999842 40.69264453000000259))",890635489,190,41.5359753
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",117417524,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",124839170,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",132437940,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",161258798,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",244977828,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98378925999999467 40.69004266999999686))",280495354,191,42.08837464
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",288896754,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",352765424,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",358101856,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",374272894,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",447878848,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",473698489,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",485867030,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",505577049,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",507471332,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",560119180,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",640726775,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",679809843,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",696673141,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",714517459,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",720512363,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",722041406,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98378925999999467 40.69004266999999686))",769453820,191,42.08837464
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",775510688,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",783260622,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",917705024,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",921334644,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",950991480,191,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",117417524,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",124839170,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",132437940,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",161258798,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",244977828,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98378925999999467 40.69004266999999686))",280495354,192,42.08837464
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",288896754,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",352765424,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",358101856,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",374272894,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",447878848,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",473698489,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",485867030,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",505577049,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",507471332,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",560119180,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",640726775,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",679809843,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",696673141,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",714517459,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",720512363,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",722041406,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98378925999999467 40.69004266999999686))",769453820,192,42.08837464
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",775510688,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",783260622,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",917705024,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",921334644,192,82.63892447
"MultiPoint ((-73.98393100047043447 40.69040600029262578),(-73.98345365000000129 40.69105543999999952))",950991480,192,82.63892447
