wkt_geom_BUS,CMPLNT_NUM,SHLTR_ID,DIST_BUS
"MultiPoint ((-73.89212922000000106 40.87806525999999963),(-73.89003299999995988 40.87700300000005882))",127775215,BX03438,212.4521368
"MultiPoint ((-73.90717594999999562 40.84951150999999925),(-73.90669999999994388 40.84901200000007293))",127832869,BX03457,68.46807913
"MultiPoint ((-73.99495899999993753 40.63241200000004483),(-73.99428765000000396 40.62950479999999942))",127985464,BR02911,327.7935086
"MultiPoint ((-73.89310602999999844 40.6618437400000019),(-73.89295799999996461 40.66197800000003326))",128353228,BR02161,19.46751246
"MultiPoint ((-73.96239999999994552 40.75880000000006476),(-73.96107030999999665 40.76086569999999654))",128353647,MN01598,255.3984261
"MultiPoint ((-73.99817799999993895 40.74548000000004322),(-73.99778193999999587 40.74627569999999821))",128416681,MN01033,94.48124842
"MultiPoint ((-73.96160499999996318 40.60562900000007858),(-73.95843168000000389 40.60454450999999665))",128431175,BR02359,294.3392561
"MultiPoint ((-73.96006599999998343 40.65549300000003541),(-73.95840237999999545 40.6573514999999972))",128450123,BR9001,249.7756223
"MultiPoint ((-73.96161985000000527 40.70926725000000346),(-73.96041599999995242 40.70939800000007835))",128610530,BR02946,102.7607337
"MultiPoint ((-73.7567098800000025 40.60115995999999683),(-73.75400199999995721 40.60395000000005439))",128638692,QN04304,385.3817346
"MultiPoint ((-73.9933846200000005 40.76250247000000115),(-73.99288299999994933 40.76298700000006647))",128676932,MN0259,68.4769935
"MultiPoint ((-73.93936699999994744 40.84267100000005257),(-73.93921788999999478 40.84283849999999916))",128694901,MN01221,22.45290064
"MultiPoint ((-73.8289704099999966 40.75986976000000084),(-73.82778399999995145 40.76081900000002634))",128731641,QN04879,145.4225238
"MultiPoint ((-73.97340699999995195 40.78500000000002501),(-73.97217870000000062 40.7839466900000005))",128810807,MN01139,156.3051536
"MultiPoint ((-73.99033113000000128 40.73464580000000268),(-73.98973399999994172 40.73381800000004205))",128817544,MN01493,104.8556447
"MultiPoint ((-73.84214299999996456 40.6802300000000514),(-73.84178846999999735 40.68083887000000232))",128842416,QN0592,73.95893981
"MultiPoint ((-73.8383829999999648 40.58131900000006453),(-73.83663344999999367 40.57898609000000079))",128883100,QN04159,298.4194181
"MultiPoint ((-73.95281996999999308 40.82494110999999748),(-73.95196199999998043 40.82404100000007929))",129140525,MN0337,123.4095249
"MultiPoint ((-73.97662302999999895 40.74509858999999778),(-73.97617399999995769 40.74501100000003362))",129175631,MN0132,39.15190509
"MultiPoint ((-73.91732799999994086 40.66840800000005629),(-73.9155098100000032 40.66557056999999986))",129678064,BR02081,350.5961728
"MultiPoint ((-73.93690999999995483 40.80405000000007476),(-73.93662009999999896 40.80404601000000042))",129689963,MN01646,24.4668947
"MultiPoint ((-73.84970999999995911 40.72471200000006775),(-73.84871139000000539 40.7267023100000003))",129878444,QN04002,236.5753645
"MultiPoint ((-74.14922697000000085 40.62322681999999929),(-74.14845099999996592 40.62494800000007444))",129939011,SI05056,202.0936879
"MultiPoint ((-73.96224333000000684 40.76750563000000227),(-73.96172099999995453 40.76803800000004685))",129971498,MN0170,73.75588135
"MultiPoint ((-73.95812413000000163 40.64702004000000102),(-73.95562499999994088 40.64638400000006868))",130000772,BR02876,222.8713369
"MultiPoint ((-73.99844799999993938 40.73493800000005649),(-73.99709303000000205 40.73702312000000347))",130120454,MNBX285,258.2929341
"MultiPoint ((-73.91781099999997195 40.68563400000005004),(-73.91542590000000246 40.6891069599999966))",130215365,BR02248,435.1854298
"MultiPoint ((-73.8660399999999413 40.82113600000008091),(-73.86410836000000302 40.81947456999999702))",130394729,BX03046,246.1645182
"MultiPoint ((-73.91348099999993337 40.82465800000005629),(-73.91290141999999719 40.8274210499999981))",130521682,BX03585,310.7089061
"MultiPoint ((-73.87028999999995449 40.66821300000003703),(-73.86706773000000226 40.66554400999999785))",130590828,BR02398,402.5939549
"MultiPoint ((-74.16952684000000318 40.57817568000000108),(-74.16908399999994117 40.57682800000003454))",130794407,SI05149,154.2798105
"MultiPoint ((-73.82732957999999712 40.76204389000000106),(-73.82721099999997705 40.76094900000003918))",130927879,QN04877,121.9983403
"MultiPoint ((-73.87156299999998055 40.71384100000005901),(-73.87085405000000549 40.71876122999999836))",130995285,QN04143,549.6577067
"MultiPoint ((-73.98813581999999656 40.62116291000000246),(-73.98731699999996181 40.62182400000006055))",131043881,BR02842,100.9434873
"MultiPoint ((-74.11056460999999729 40.56959317999999826),(-74.1099999999999568 40.57003000000003112))",131050962,SI05102,68.10890113
"MultiPoint ((-73.95649399999996376 40.81384000000002743),(-73.95628447999999366 40.81480348000000191))",131088356,MN0276,108.4452353
"MultiPoint ((-73.98511299999995572 40.57666200000005574),(-73.98361817999999346 40.57911479999999926))",131099016,BR02241,300.3431249
"MultiPoint ((-73.95774821999999915 40.66589850999999811),(-73.95707799999996723 40.66544300000003886))",131108510,BR02577,75.96379039
"MultiPoint ((-73.83112954000000627 40.69843969000000072),(-73.83087099999994507 40.69970500000005131))",131247550,QN0509,142.199151
"MultiPoint ((-73.88405899999997928 40.71219400000006772),(-73.88069905000000404 40.71259613000000144))",131293670,QN05002,287.4056506
"MultiPoint ((-73.89665499999995291 40.67588800000004312),(-73.89634945999999616 40.67378100999999901))",131489388,BR0216,235.3979697
"MultiPoint ((-74.13286338000000342 40.63312540999999811),(-74.12752499999993461 40.63719300000002477))",131835921,SI05072,638.7339359
"MultiPoint ((-73.97384899999997288 40.76334800000006453),(-73.97371789999999692 40.76332033999999993))",132008742,MN01519,11.48774621
"MultiPoint ((-73.77938299999993887 40.67804800000004661),(-73.77782958999999607 40.6793497900000034))",132029434,QN04667,195.3078079
"MultiPoint ((-74.1084269999999492 40.56965300000007346),(-74.10815662999999631 40.56961194000000148))",132182008,SI05202,23.3445476
"MultiPoint ((-73.87077999999996791 40.75126000000005888),(-73.86930854000000579 40.74896827999999971))",132433403,QN04983,283.2126618
"MultiPoint ((-73.98345365000000129 40.69105543999999952),(-73.98319499999996651 40.68974200000008068))",132437940,BR02544,147.4842842
"MultiPoint ((-73.97384899999997288 40.76334800000006453),(-73.97371789999999692 40.76332033999999993))",132456798,MN01519,11.48774621
"MultiPoint ((-73.9240195400000033 40.66936429999999802),(-73.92316199999993387 40.67023700000004283))",132640399,BR02025,121.0339145
"MultiPoint ((-73.93144199999994726 40.66855400000002874),(-73.93125276000000667 40.66742828999999659))",132887881,BR02554,126.0272312
"MultiPoint ((-73.96684699999997292 40.6320140000000265),(-73.96677646999999922 40.63230257000000023))",132904947,BR02186,32.59558028
"MultiPoint ((-73.94935764000000233 40.80233685000000321),(-73.9492949999999496 40.80229400000007445))",132926194,MN01477,7.112276526
"MultiPoint ((-73.92093299999993405 40.8355120000000511),(-73.91945074999999576 40.83777887000000106))",133138384,BX0062,281.0712004
"MultiPoint ((-73.90063399999996818 40.84853000000003931),(-73.89927299000000005 40.84813253000000088))",133228394,BX9022,122.9660603
"MultiPoint ((-73.84520652000000496 40.69477325999999806),(-73.84241199999996752 40.6898330000000783))",133250714,QN04687,597.2958303
"MultiPoint ((-73.87545147000000156 40.73533092000000266),(-73.87473299999993515 40.735157000000072))",133420873,QN04621,63.68887072
"MultiPoint ((-73.9805421100000018 40.78278189000000253),(-73.98050599999993437 40.7826670000000604))",133694138,MN0377,13.1175502
"MultiPoint ((-74.00106366999999352 40.59497816999999742),(-73.99949999999995498 40.59528200000005427))",134044089,BR0471,136.5938038
"MultiPoint ((-73.879860800000003 40.86947047999999683),(-73.87735499999996591 40.8709580000000301))",134085065,BX03578,268.1604369
"MultiPoint ((-74.14922697000000085 40.62322681999999929),(-74.14845099999996592 40.62494800000007444))",134149208,SI05056,202.0936879
"MultiPoint ((-73.9093019999999683 40.87417800000002899),(-73.90801365000000089 40.87367103999999784))",134267610,BX03069,122.3270201
"MultiPoint ((-73.981203629999996 40.57557363000000095),(-73.98074999999994361 40.57597000000004073))",134372663,BS1007,58.41795646
"MultiPoint ((-73.98928218000000356 40.75043077000000125),(-73.98736599999995178 40.75014700000002676))",134546940,MN0217,164.8647484
"MultiPoint ((-73.88291199999997616 40.66620900000003758),(-73.88123163000000204 40.66270218999999742))",135278545,BR02276,414.5359242
"MultiPoint ((-73.88738182999999538 40.84357080000000195),(-73.88475499999998419 40.8460210000000643))",135411838,BX03450,350.8713541
"MultiPoint ((-73.93858299999993733 40.79610700000006318),(-73.93710106999999709 40.79581482999999764))",135592922,MN01655,129.2062392
"MultiPoint ((-73.96001199999994924 40.71371500000003607),(-73.95930945000000634 40.71836534999999913))",136166917,BR02048,519.8146952
"MultiPoint ((-74.02592599999996992 40.62119400000005953),(-74.02578957000000059 40.62124296999999729))",136602766,BR0416,12.76071343
"MultiPoint ((-73.98250314999999944 40.75417103000000196),(-73.98125299999998106 40.75318500000003041))",136668671,MN01689,152.1027828
"MultiPoint ((-73.89373599999993303 40.84276300000004767),(-73.89150148999999601 40.84170559999999739))",136684754,BX03551,222.039411
"MultiPoint ((-73.99012218000000018 40.73238409999999732),(-73.98973399999994172 40.73381800000004205))",136711869,MN01493,162.5740916
"MultiPoint ((-73.84286022000000571 40.68043961000000053),(-73.84214299999996456 40.6802300000000514))",136752724,QN0592,64.94837651
"MultiPoint ((-73.99189887999999371 40.6906775699999983),(-73.99114699999995537 40.6914040000000341))",136888540,BR02395,102.6963043
"MultiPoint ((-73.93639399999995021 40.69153700000003937),(-73.93544242000000111 40.69246306000000146))",136901078,BR02760,130.5561676
"MultiPoint ((-73.90839099999993778 40.83420200000006162),(-73.90828919000000496 40.83380990999999938))",137063025,BX03151,44.38057413
"MultiPoint ((-73.90824599999996281 40.83705100000003085),(-73.90793768000000341 40.8371362299999987))",137302845,BX03418,27.67324307
"MultiPoint ((-73.92868893000000696 40.81324717999999763),(-73.92610299999995505 40.81278100000002951))",137350188,BX03371,224.2391485
"MultiPoint ((-73.89314499999994723 40.6370560000000296),(-73.89246597999999722 40.63630015999999756))",137495642,BR02932,101.7076671
"MultiPoint ((-73.8444349399999993 40.75498954999999768),(-73.8327439999999342 40.75395500000007587))",137592968,QN04326,993.9224761
"MultiPoint ((-73.76702899999997953 40.71307400000006282),(-73.765164960000007 40.71388687999999689))",137717351,QN04430,181.5418066
"MultiPoint ((-74.03782128000000284 40.61552772999999661),(-74.03449899999998252 40.6147900000000277))",137981257,BR0424,292.8327647
"MultiPoint ((-73.87437599999998383 40.82934800000003861),(-73.87090442999999595 40.83057104000000237))",137989468,BX03579,322.7950063
"MultiPoint ((-73.90067809999999326 40.86327902000000023),(-73.90057599999994409 40.86247900000006439))",138032300,BX03351,89.25926525
"MultiPoint ((-73.90484899999995605 40.69351300000005267),(-73.90431920000000332 40.69206536000000085))",138232230,BR02995,166.8781632
"MultiPoint ((-73.92118899999996984 40.60932200000007697),(-73.92062305999999694 40.61245433999999932))",138584859,BR02814,351.1169369
"MultiPoint ((-73.80983099999997421 40.81966900000003307),(-73.80730416999999477 40.82129024000000328))",138794848,BX03039,279.0270626
"MultiPoint ((-74.0107325599999939 40.62230759999999918),(-74.00764899999995805 40.62032600000003413))",138969253,BR02171,341.3189549
"MultiPoint ((-73.99151199999994333 40.72396200000002864),(-73.9908014100000031 40.72598064000000306))",139811482,MN01167,232.0666272
"MultiPoint ((-74.24930372999999406 40.51158634000000092),(-74.2350699999999506 40.50604900000007547))",139918779,SI05046,1354.067926
"MultiPoint ((-73.98561795000000529 40.75461336000000045),(-73.98314199999998664 40.7559540000000311))",139928845,MN0220,256.6711616
"MultiPoint ((-73.96733799999998382 40.79331300000006877),(-73.96727402000000495 40.7932171100000005))",140031401,MN01052,11.93941005
"MultiPoint ((-73.93849251999999694 40.83385193000000157),(-73.93776399999995874 40.8350790000000643))",140048073,MN0907,149.4806314
"MultiPoint ((-73.97871599999996306 40.68443800000005695),(-73.97775120999999388 40.68446154000000092))",140373026,BR02156,81.60055595
"MultiPoint ((-73.82580099999995582 40.76448900000002595),(-73.82579692999999565 40.76560151999999704))",140383592,QN04324,123.5451221
"MultiPoint ((-73.91695667999999841 40.81787790999999999),(-73.9163019999999733 40.81681000000003223))",140491391,BX03105,130.8233394
"MultiPoint ((-73.96727099999998245 40.80307200000004286),(-73.96612815000000296 40.80232653000000198))",140924019,MN0353,127.0982277
"MultiPoint ((-73.91351577000000361 40.8523819099999983),(-73.91234499999995933 40.85338200000006736))",140945441,BX03068,148.5951638
"MultiPoint ((-73.9093019999999683 40.87417800000002899),(-73.90801365000000089 40.87367103999999784))",141131219,BX03069,122.3270201
"MultiPoint ((-73.76702899999997953 40.71307400000006282),(-73.76655936000000224 40.71331330999999665))",141171847,QN04430,47.76036118
"MultiPoint ((-73.95563801999999498 40.7765609100000006),(-73.95556799999997111 40.77642300000007936))",141285086,MN0176,16.41598413
"MultiPoint ((-73.99339992000000166 40.71734305999999748),(-73.99204999999994925 40.71641400000004296))",141335050,MN01583,153.7984203
"MultiPoint ((-73.99014599999998154 40.7574970000000576),(-73.98788055999999358 40.7573172000000028))",141542511,MN0231,192.3395152
"MultiPoint ((-73.9930779999999686 40.7519240000000309),(-73.99204666999999347 40.75160025999999647))",141759988,MN01636,94.22403197
"MultiPoint ((-73.88214936999999338 40.84098828999999853),(-73.87967199999997092 40.84028200000005882))",141984098,BX9001,223.1721949
"MultiPoint ((-73.95334223000000407 40.59024764000000118),(-73.95182399999998779 40.58831500000007964))",142003289,BR02680,250.1544487
"MultiPoint ((-73.93120691999999394 40.65945193999999674),(-73.93119199999995317 40.65799700000007988))",142062925,BR03068,161.5721104
"MultiPoint ((-73.99303749000000607 40.76807701999999978),(-73.9910619999999426 40.77005300000007537))",142130296,MN0261,275.6230637
"MultiPoint ((-73.83920799999998508 40.65557600000005323),(-73.83550481999999704 40.65721120999999982))",142152814,QN04408,362.0153752
"MultiPoint ((-73.85404999999997244 40.89845200000007708),(-73.85365418000000659 40.89922836000000217))",142275400,BX03059,92.44289531
"MultiPoint ((-73.9547359999999685 40.80053100000003496),(-73.95470111000000202 40.80038482999999871))",142360165,MN01612,16.49705553
"MultiPoint ((-73.80618495999999595 40.73044555999999972),(-73.80556499999994458 40.7318360000000439))",142395785,QN04461,163.0466145
"MultiPoint ((-73.94935764000000233 40.80233685000000321),(-73.9492949999999496 40.80229400000007445))",142717403,MN01477,7.112276526
"MultiPoint ((-73.87255978000000312 40.68134093999999834),(-73.87188999999995076 40.68174000000004753))",142747139,BR0175,71.90196553
"MultiPoint ((-73.75379666999999984 40.67925970000000291),(-73.75377199999996947 40.68003900000007889))",143222853,QN04422,86.56461754
"MultiPoint ((-73.93302799999997887 40.85626200000007202),(-73.93233983999999737 40.85728555000000028))",143422701,MN01721,127.6197076
"MultiPoint ((-73.80933000999999649 40.73969790999999674),(-73.80876499999993712 40.73887100000007422))",143943382,QN04546,103.4884524
"MultiPoint ((-73.84490499999998292 40.89651000000003478),(-73.84486436000000253 40.89606872000000237))",144025986,BX03210,49.12449903
