wkt_geom_SBWY,CMPLNT_NUM,SBWY_ID,DIST_ENTR
"MultiPoint ((-73.96161985000000527 40.70926725000000346),(-73.95892699964103656 40.70868100047166394))",128610530,308,236.6864814
"MultiPoint ((-73.7567098800000025 40.60115995999999683),(-73.75417800022006531 40.60465700132098732))",128638692,946,443.5362922
"MultiPoint ((-73.9933846200000005 40.76250247000000115),(-73.98898999970583645 40.75868500081033829))",128676932,385,563.3935385
"MultiPoint ((-73.93945500009073157 40.84192800057144979),(-73.93921788999999478 40.84283849999999916))",128694901,359,103.0701475
"MultiPoint ((-73.82901900054710609 40.75990800081055454),(-73.8289704099999966 40.75986976000000084))",128731641,1435,5.904924348
"MultiPoint ((-73.97217870000000062 40.7839466900000005),(-73.97174099963582705 40.78225400105085185))",128810807,731,191.5691792
"MultiPoint ((-73.99033113000000128 40.73464580000000268),(-73.9903109997537598 40.73449500052942085))",128817544,1279,16.83220921
"MultiPoint ((-73.84255800024277505 40.68077400101242347),(-73.84178846999999735 40.68083887000000232))",128842416,439,65.45350746
"MultiPoint ((-73.83741799970853492 40.58051000061336566),(-73.83663344999999367 40.57898609000000079))",128883100,926,181.7940887
"MultiPoint ((-73.95281996999999308 40.82494110999999748),(-73.9503919997415835 40.82619900071817653))",129140525,1125,247.9162214
"MultiPoint ((-73.98159999972243384 40.74624200122854489),(-73.97662302999999895 40.74509858999999778))",129175631,1671,439.1029492
"MultiPoint ((-73.9155098100000032 40.66557056999999986),(-73.91524000005026096 40.6616890008421592))",129678064,589,431.6416171
"MultiPoint ((-73.93723400047332461 40.80440700114685626),(-73.93662009999999896 40.80404601000000042))",129689963,692,65.50285224
"MultiPoint ((-73.85159199994669166 40.72636700091653239),(-73.84871139000000539 40.7267023100000003))",129878444,550,246.1917458
"MultiPoint ((-74.14922697000000085 40.62322681999999929),(-74.11662824515740056 40.57395604592355198))",129939011,1489,6127.726422
"MultiPoint ((-73.96389800053795227 40.76786300127681528),(-73.96224333000000684 40.76750563000000227))",129971498,1664,145.231144
"MultiPoint ((-73.96335599966404573 40.64942700086644578),(-73.95812413000000163 40.64702004000000102))",130000772,1624,516.9743858
"MultiPoint ((-73.99709303000000205 40.73702312000000347),(-73.99707900005930128 40.73737000076742021))",130120454,1018,38.53892906
"MultiPoint ((-73.91571299993404409 40.68594600114953863),(-73.91542590000000246 40.6891069599999966))",130215365,90,351.8557179
"MultiPoint ((-73.86740999955235054 40.83146600064389986),(-73.86410836000000302 40.81947456999999702))",130394729,633,1360.468812
"MultiPoint ((-73.91882200027940542 40.83291200110254238),(-73.91290141999999719 40.8274210499999981))",130521682,1376,788.1812493
"MultiPoint ((-73.8718010001730363 40.67530100106055357),(-73.86706773000000226 40.66554400999999785))",130590828,893,1155.040979
"MultiPoint ((-74.16952684000000318 40.57817568000000108),(-74.15149039522799512 40.55104482877142402))",130794407,218,3377.838592
"MultiPoint ((-73.82844399966283788 40.76004800047372356),(-73.82732957999999712 40.76204389000000106))",130927879,1437,240.7903314
"MultiPoint ((-73.87085405000000549 40.71876122999999836),(-73.86269899961160945 40.7299530008566677))",130995285,845,1421.026609
"MultiPoint ((-73.98940999985165945 40.62006200090553421),(-73.98813581999999656 40.62116291000000246))",131043881,56,163.0025249
"MultiPoint ((-74.11662824515740056 40.57395604592355198),(-74.11056460999999729 40.56959317999999826))",131050962,1489,705.9403297
"MultiPoint ((-73.95836600024699692 40.81523000117834243),(-73.95628447999999366 40.81480348000000191))",131088356,239,181.8930608
"MultiPoint ((-73.98361817999999346 40.57911479999999926),(-73.98084599950500717 40.57690000134535069))",131099016,15,339.9728232
"MultiPoint ((-73.95797300014001507 40.67033700126489748),(-73.95774821999999915 40.66589850999999811))",131108510,574,493.2496773
"MultiPoint ((-73.83112954000000627 40.69843969000000072),(-73.82933199999007456 40.70025400130229087))",131247550,62,252.3343951
"MultiPoint ((-73.88954000033932346 40.71208200050858039),(-73.88069905000000404 40.71259613000000144))",131293670,112,749.2379835
"MultiPoint ((-73.89634945999999616 40.67378100999999901),(-73.89631200038665781 40.67426800096991002))",131489388,815,54.1718471
"MultiPoint ((-74.13286338000000342 40.63312540999999811),(-74.09664097422307805 40.58861564547134293))",131835921,1697,5816.068031
"MultiPoint ((-73.97422800020375178 40.76459900091597177),(-73.97371789999999692 40.76332033999999993))",132008742,1840,148.3828221
"MultiPoint ((-73.79978400039900066 40.70235300071414031),(-73.77782958999999607 40.6793497900000034))",132029434,151,3157.378559
"MultiPoint ((-74.10957556515681688 40.57892444180781411),(-74.10815662999999631 40.56961194000000148))",132182008,1477,1041.069356
"MultiPoint ((-73.86930854000000579 40.74896827999999971),(-73.86912000049440508 40.74909500084611835))",132433403,1790,21.25003419
"MultiPoint ((-73.98345365000000129 40.69105543999999952),(-73.98256499971986955 40.69154000134318494))",132437940,1896,92.39943291
"MultiPoint ((-73.97422800020375178 40.76459900091597177),(-73.97371789999999692 40.76332033999999993))",132456798,1840,148.3828221
"MultiPoint ((-73.9240195400000033 40.66936429999999802),(-73.92297000044142408 40.66516000076095594))",132640399,587,475.2365734
"MultiPoint ((-73.93170199948259835 40.66870000130494844),(-73.93125276000000667 40.66742828999999659))",132887881,581,146.2399149
"MultiPoint ((-73.96677646999999922 40.63230257000000023),(-73.96273599956010969 40.63503400094896989))",132904947,1627,456.9929868
"MultiPoint ((-73.94943700001486775 40.80211100107464972),(-73.94935764000000233 40.80233685000000321))",132926194,1321,25.95923606
"MultiPoint ((-73.92105900047197053 40.83572600081077297),(-73.91945074999999576 40.83777887000000106))",133138384,685,265.2748869
"MultiPoint ((-73.90426299981106695 40.8511760013481009),(-73.89927299000000005 40.84813253000000088))",133228394,456,539.7159796
"MultiPoint ((-73.84520652000000496 40.69477325999999806),(-73.84329800036508118 40.69503300049355232))",133250714,66,163.8702334
"MultiPoint ((-73.87642400016866873 40.73627700100364279),(-73.87545147000000156 40.73533092000000266))",133420873,851,133.3658394
"MultiPoint ((-73.9805421100000018 40.78278189000000253),(-73.98027399970793283 40.78376500110589831))",133694138,252,111.49521
"MultiPoint ((-74.00106366999999352 40.59497816999999742),(-73.99413000010537189 40.60199300109584897))",134044089,43,975.3131242
"MultiPoint ((-73.879860800000003 40.86947047999999683),(-73.87750100055957603 40.87402100117967052))",134085065,446,543.0857929
"MultiPoint ((-74.14922697000000085 40.62322681999999929),(-74.11662824515740056 40.57395604592355198))",134149208,1489,6127.726422
"MultiPoint ((-73.90979499943770747 40.87430800072270642),(-73.90801365000000089 40.87367103999999784))",134267610,1118,165.9858328
"MultiPoint ((-73.981203629999996 40.57557363000000095),(-73.98107699963557593 40.57624100083491925))",134372663,292,74.88029335
"MultiPoint ((-73.98928218000000356 40.75043077000000125),(-73.98825399954313298 40.74984500048655178))",134546940,1009,108.4951211
"MultiPoint ((-73.88327599956311076 40.66628500110046929),(-73.88123163000000204 40.66270218999999742))",135278545,599,433.7961367
"MultiPoint ((-73.88775499967073301 40.83759900080286798),(-73.88738182999999538 40.84357080000000195))",135411838,1744,663.919613
"MultiPoint ((-73.94140600029240318 40.79874200128520556),(-73.93710106999999709 40.79581482999999764))",135592922,1238,487.4987249
"MultiPoint ((-73.95930945000000634 40.71836534999999913),(-73.95769499981996375 40.7177140006752083))",136166917,129,154.3998348
"MultiPoint ((-74.02831499985322239 40.62258300082047668),(-74.02578957000000059 40.62124296999999729))",136602766,1616,260.394572
"MultiPoint ((-73.98287099993260085 40.75417500097466927),(-73.98250314999999944 40.75417103000000196))",136668671,1363,31.06695367
"MultiPoint ((-73.89150148999999601 40.84170559999999739),(-73.88775499967073301 40.83759900080286798))",136684754,1744,554.8092624
"MultiPoint ((-73.99012218000000018 40.73238409999999732),(-73.98954900045568195 40.73418000104682335))",136711869,1681,205.2259689
"MultiPoint ((-73.84286022000000571 40.68043961000000053),(-73.84253699987947073 40.68061100054267598))",136752724,438,33.30009803
"MultiPoint ((-73.99189887999999371 40.6906775699999983),(-73.99119299980289099 40.69248900101960231))",136888540,1300,209.817942
"MultiPoint ((-73.9354609997631087 40.69689300120539599),(-73.93544242000000111 40.69246306000000146))",136901078,95,491.9386662
"MultiPoint ((-73.91362600031423824 40.83842100076892478),(-73.90828919000000496 40.83380990999999938))",137063025,461,681.7786257
"MultiPoint ((-73.91274299983379592 40.8397510012532905),(-73.90793768000000341 40.8371362299999987))",137302845,967,498.5676165
"MultiPoint ((-73.92968899986769316 40.81309100129509915),(-73.92868893000000696 40.81324717999999763))",137350188,690,86.14223844
"MultiPoint ((-73.90141400018447371 40.64580600113840347),(-73.89246597999999722 40.63630015999999756))",137495642,1068,1298.921654
"MultiPoint ((-73.84559800035486887 40.75476800051026061),(-73.8444349399999993 40.75498954999999768))",137592968,1781,101.2505271
"MultiPoint ((-73.78211900038030535 40.71320700095642309),(-73.765164960000007 40.71388687999999689))",137717351,1522,1434.577094
"MultiPoint ((-74.03782128000000284 40.61552772999999661),(-74.0313829999834212 40.61602100052129316))",137981257,1617,547.5659204
"MultiPoint ((-73.87090442999999595 40.83057104000000237),(-73.86740999955235054 40.83146600064389986))",137989468,633,311.0587933
"MultiPoint ((-73.90081500005406667 40.86281400133189123),(-73.90067809999999326 40.86327902000000023))",138032300,668,52.9150212
"MultiPoint ((-73.90431920000000332 40.69206536000000085),(-73.90376400051395933 40.69520100095907367))",138232230,1351,351.3545788
"MultiPoint ((-73.94766499945733074 40.63184500126443055),(-73.92062305999999694 40.61245433999999932))",138584859,1212,3141.983634
"MultiPoint ((-73.8324049995448064 40.84679500073495007),(-73.80730416999999477 40.82129024000000328))",138794848,622,3536.152449
"MultiPoint ((-74.0107325599999939 40.62230759999999918),(-74.00406700058724141 40.63060900111047857))",138969253,296,1080.670244
"MultiPoint ((-73.99129800004936897 40.72395000121395015),(-73.9908014100000031 40.72598064000000306))",139811482,498,229.3691163
"MultiPoint ((-74.25096683602015446 40.51321529442475367),(-74.24930372999999406 40.51158634000000092))",139918779,1475,229.3192352
"MultiPoint ((-73.98561795000000529 40.75461336000000045),(-73.98462699975510759 40.75484900054063786))",139928845,1006,87.67803514
"MultiPoint ((-73.96727402000000495 40.7932171100000005),(-73.96500899942149942 40.79164200073495294))",140031401,726,259.1126826
"MultiPoint ((-73.93962499969880753 40.83527800074549674),(-73.93849251999999694 40.83385193000000157))",140048073,704,184.9426044
"MultiPoint ((-73.97787999958045191 40.68497600112332435),(-73.97775120999999388 40.68446154000000092))",140373026,563,58.15791955
"MultiPoint ((-73.82844399966283788 40.76004800047372356),(-73.82579692999999565 40.76560151999999704))",140383592,1437,655.9670558
"MultiPoint ((-73.91754299959281127 40.81631500091885556),(-73.91695667999999841 40.81787790999999999))",140491391,1760,180.4731264
"MultiPoint ((-73.96664699989607072 40.80392600075141729),(-73.96612815000000296 40.80232653000000198))",140924019,1130,182.9380363
"MultiPoint ((-73.91351577000000361 40.8523819099999983),(-73.91200300045620963 40.84838500132583761))",140945441,676,461.82799
"MultiPoint ((-73.90979499943770747 40.87430800072270642),(-73.90801365000000089 40.87367103999999784))",141131219,1118,165.9858328
"MultiPoint ((-73.78211900038030535 40.71320700095642309),(-73.76655936000000224 40.71331330999999665))",141171847,1522,1314.823104
"MultiPoint ((-73.95563801999999498 40.7765609100000006),(-73.95544299958825718 40.77928400059048641))",141285086,1243,302.8459741
"MultiPoint ((-73.99345200013313217 40.71815500081103778),(-73.99339992000000166 40.71734305999999748))",141335050,1021,90.27208877
"MultiPoint ((-73.98788055999999358 40.7573172000000028),(-73.98713300023649708 40.7562410007710767))",141542511,262,135.1587176
"MultiPoint ((-73.99204666999999347 40.75160025999999647),(-73.99127099949824071 40.75104600052013382))",141759988,264,89.88559697
"MultiPoint ((-73.88214936999999338 40.84098828999999853),(-73.8800050002781461 40.84043400087587372))",141984098,1739,191.0389068
"MultiPoint ((-73.95422399993600493 40.58730200083184059),(-73.95334223000000407 40.59024764000000118))",142003289,4,335.5107692
"MultiPoint ((-73.93170199948259835 40.66870000130494844),(-73.93120691999999394 40.65945193999999674))",142062925,581,1027.826294
"MultiPoint ((-73.99303749000000607 40.76807701999999978),(-73.98629899991198045 40.76245200109172373))",142130296,746,844.9251779
"MultiPoint ((-73.83550481999999704 40.65721120999999982),(-73.83037199970068798 40.66016000129030061))",142152814,445,543.731995
"MultiPoint ((-73.85431600036093869 40.89862000116512775),(-73.85365418000000659 40.89922836000000217))",142275400,1715,87.60294189
"MultiPoint ((-73.95470111000000202 40.80038482999999871),(-73.95267200045232414 40.79849700071488172))",142360165,1772,270.6882851
"MultiPoint ((-73.80618495999999595 40.73044555999999972),(-73.80299899948717268 40.70787300098102435))",142395785,826,2521.060785
"MultiPoint ((-73.94943700001486775 40.80211100107464972),(-73.94935764000000233 40.80233685000000321))",142717403,1321,25.95923606
"MultiPoint ((-73.87255978000000312 40.68134093999999834),(-73.87254800050010317 40.68347800076632126))",142747139,77,237.3179307
"MultiPoint ((-73.78241799948115442 40.71286500128810104),(-73.75379666999999984 40.67925970000000291))",143222853,1521,4447.284684
"MultiPoint ((-73.93260500034644167 40.85641300106610174),(-73.93233983999999737 40.85728555000000028))",143422701,228,99.44342418
"MultiPoint ((-73.82841400037030155 40.75994600046212213),(-73.80933000999999649 40.73969790999999674))",143943382,1439,2766.485524
"MultiPoint ((-73.8503209997595178 40.90328300126994066),(-73.84486436000000253 40.89606872000000237))",144025986,1713,923.7235283
"MultiPoint ((-73.83401936999999293 40.75737941999999947),(-73.83033299958195528 40.75940400122517815))",144051420,1777,383.9856576
"MultiPoint ((-73.99270008999999959 40.61849535000000344),(-73.99146900051101738 40.62130600062646124))",144284660,298,329.0381768
"MultiPoint ((-73.99424699974075281 40.68094400115406728),(-73.99196116999999617 40.68249267000000202))",144524982,510,258.6848431
"MultiPoint ((-73.86297419999999647 40.7491420799999986),(-73.86253700028535718 40.74977500127436514))",144613698,1787,79.39345065
"MultiPoint ((-73.89693760999999483 40.81807583999999878),(-73.89622399949435305 40.81652000125645685))",144682466,644,182.9655229
"MultiPoint ((-73.90327725999999586 40.88831008999999739),(-73.90043899950633488 40.88522600115772576))",144706587,1380,417.757239
"MultiPoint ((-73.92563488999999777 40.74660578000000299),(-73.92438500038787197 40.74391100111205333))",144836871,1816,317.3258526
