wkt_geom_LIB,CMPLNT_NUM,LIBRARY,DIST_LIB
"MultiPoint ((-73.98345536969874559 40.6682350722980317),(-73.97752674000000184 40.66579703000000023))",932982046,Park Slope,569.7448803
"MultiPoint ((-73.9605993696468289 40.5952368631223024),(-73.95499617999999487 40.59899597999999799))",933385346,Homecrest,631.8210434
"MultiPoint ((-73.99916928513314929 40.73463470830846944),(-73.99757658999999421 40.73635889999999904))",933774911,Jefferson Market,234.0095322
"MultiPoint ((-73.74602914000000453 40.71849863999999997),(-73.73904906070274023 40.71988832717769924))",933902236,Queens Village,609.61228
"MultiPoint ((-73.97743058999999732 40.75823237000000177),(-73.97736329270696842 40.76080689474171947))",934197582,53rd Street,285.9555426
"MultiPoint ((-73.94345827853814512 40.79421476546372816),(-73.94186987999999872 40.79829308000000054))",934219844,Aguilar,472.3188259
"MultiPoint ((-73.99173627999999781 40.69333449999999885),(-73.99134798814833403 40.69568255523744682))",934228386,Brooklyn Heights,262.8041752
"MultiPoint ((-73.78623806999999601 40.72071300999999721),(-73.78191929899681156 40.72925482196691149))",934659269,Hillcrest,1016.310303
"MultiPoint ((-73.8442352900000003 40.71997166999999962),(-73.843014996810453 40.72214695316668553))",934707510,Forest Hills,262.6443379
"MultiPoint ((-74.0053310144535601 40.72998291458652886),(-74.00403140000000235 40.72551982000000237))",934728246,Hudson Park,507.6357778
"MultiPoint ((-73.97322126000000253 40.57995549999999696),(-73.96677487617149893 40.57610774698186162))",934804810,Brighton Beach <br> (Closed for Renovation),693.1637271
"MultiPoint ((-73.85958124409599179 40.89108506540670618),(-73.85651411000000621 40.89314148999999787))",934957401,Wakefield,344.9081598
"MultiPoint ((-73.8289704099999966 40.75986976000000084),(-73.82888468513289126 40.75777406826377813))",935092374,Flushing,232.837543
"MultiPoint ((-73.79021187041809071 40.69561111757665373),(-73.77750358000000119 40.68953229000000249))",935123691,South Jamaica,1268.666836
"MultiPoint ((-74.01183730763365531 40.62918753393923765),(-74.01126433000000304 40.63558410000000265))",935147553,McKinley Park,711.970355
"MultiPoint ((-73.84083712785492537 40.88889489584641979),(-73.83125422999999898 40.88569666000000069))",935172534,Edenwald,882.2770569
"MultiPoint ((-73.95743013000000587 40.718120380000002),(-73.9506949751409195 40.72602806688718147))",935214528,Greenpoint,1046.388041
"MultiPoint ((-73.95326357000000428 40.77982071999999647),(-73.95180567162080365 40.78595979862155474))",935229865,96th Street,692.7609314
"MultiPoint ((-73.87502060024047523 40.82999287527916721),(-73.86920095000000686 40.82950143000000054))",935233992,Clason's Point,493.9194901
"MultiPoint ((-73.99134798814833403 40.69568255523744682),(-73.99035587999999564 40.68828950000000333))",935285903,Brooklyn Heights,825.2554074
"MultiPoint ((-73.92105093000000693 40.7531654300000028),(-73.91862332039818284 40.75852926696433087))",935329545,Broadway,629.9391325
"MultiPoint ((-73.87797365739723432 40.73830324053647445),(-73.8715823999999941 40.7339268400000023))",935360170,Elmhurst <br> (Temporary location due to renovations),726.394015
"MultiPoint ((-73.92586290917250835 40.8657487207370238),(-73.91918020999999328 40.86413609000000235))",935551176,Inwood,591.1739809
"MultiPoint ((-73.90258827579805256 40.70522689472795008),(-73.89178572000000145 40.702514579999999))",935879481,Ridgewood,961.3336394
"MultiPoint ((-73.99335691118673708 40.74046545561088095),(-73.99116041999999993 40.7393888000000004))",935904840,Andrew Heiskell Braille and Talking Book,220.7149261
"MultiPoint ((-73.97977274999999509 40.6884555600000013),(-73.97858353651876939 40.68346662977525341))",936239242,Pacific,563.056753
"MultiPoint ((-74.16893609999999626 40.58230198999999772),(-74.14852127833857764 40.60960200172146273))",936293043,Todt Hill-Westerleigh,3489.486398
"MultiPoint ((-73.82943971000000261 40.83456838000000033),(-73.82790017237492464 40.84431752993151576))",936447627,Pelham Bay,1090.409244
"MultiPoint ((-73.98628528000000415 40.75664455999999802),(-73.98223080385784556 40.75320442290988154))",936692961,Stephen A. Schwarzman Building,513.0007531
"MultiPoint ((-74.11482187344863348 40.63450894226954091),(-74.1143346000000065 40.63980692999999889))",936878520,West New Brighton,589.7674153
"MultiPoint ((-73.98857298999999443 40.71875074999999811),(-73.98850101814436186 40.7144095503349206))",936966421,Seward Park,482.1217772
"MultiPoint ((-73.81606502823946414 40.58586414713835921),(-73.81601111999999887 40.58623141000000345))",937159207,Peninsula,41.03760484
"MultiPoint ((-73.98454684522840807 40.77350699119269706),(-73.98135125999999673 40.76883876000000129))",937389592,"Library for the Performing Arts, Dorothy and Lewis B. Cullman Center",584.4051966
"MultiPoint ((-73.86388449000000378 40.73285578000000129),(-73.86165592933878088 40.73743413794850454))",937704926,Lefrak City,542.1528257
"MultiPoint ((-73.97858353651876939 40.68346662977525341),(-73.97486713000000691 40.68336304000000325))",937893051,Pacific,314.3823982
"MultiPoint ((-73.97657741999999814 40.75166950999999926),(-73.97356771683344334 40.75406787555062493))",938088982,Grand Central,368.1509544
"MultiPoint ((-74.08554664999999773 40.62140892000000036),(-74.0778638563883618 40.62625652229364448))",938092373,Stapleton,844.0071642
"MultiPoint ((-73.95824218248398552 40.65192508104459534),(-73.95800298999999711 40.64483239999999853))",938202275,Flatbush,787.8815738
"MultiPoint ((-73.99523109000000431 40.7366909500000034),(-73.99335691118673708 40.74046545561088095))",938258391,Andrew Heiskell Braille and Talking Book,448.0527196
"MultiPoint ((-73.82888468513289126 40.75777406826377813),(-73.82236349999999447 40.75353584999999867))",938308519,Flushing,724.4053265
"MultiPoint ((-73.83401936999999293 40.75737941999999947),(-73.82888468513289126 40.75777406826377813))",938865986,Flushing,435.7958556
"MultiPoint ((-73.83170511000000147 40.84616538000000219),(-73.82790017237492464 40.84431752993151576))",938891422,Pelham Bay,380.8820766
"MultiPoint ((-73.77814300999999375 40.77804390000000012),(-73.77701089642582133 40.78252384357715243))",938904395,Bay Terrace,506.591937
"MultiPoint ((-73.99305325999999638 40.75531671000000244),(-73.99122081783711735 40.76493461839480403))",938926928,Columbus,1079.211473
"MultiPoint ((-74.13977703000000474 40.62442718999999869),(-74.1311046150839843 40.63758561600359087))",939133733,Port Richmond,1635.064899
"MultiPoint ((-73.93484756332469487 40.80301816141574989),(-73.93229782000000228 40.79558155000000141))",939547982,125th Street,853.4074002
"MultiPoint ((-73.99335691118673708 40.74046545561088095),(-73.99145686999999327 40.73512072999999845))",939572324,Andrew Heiskell Braille and Talking Book,614.8417389
"MultiPoint ((-73.95128349802153878 40.69162308733464783),(-73.94168313999999498 40.69399522999999874))",939698790,Marcy,853.1521786
"MultiPoint ((-74.11896230000000685 40.63441421000000275),(-74.11482187344863348 40.63450894226954091))",939976854,West New Brighton,350.4309124
"MultiPoint ((-73.94044662999999673 40.84294618999999926),(-73.93386591312449241 40.84787004116821407))",940010940,Fort Washington,779.0831035
"MultiPoint ((-73.99316262000000677 40.63928991000000224),(-73.98900318822344957 40.63888883871237567))",940264308,Borough Park,354.6640677
"MultiPoint ((-74.11195814748114685 40.57193184836513211),(-74.11056460999999729 40.56959317999999826))",940338032,New Dorp,285.2510816
"MultiPoint ((-73.98967568999999855 40.74973364000000231),(-73.98300921762813687 40.74811515837409104))",940543490,"Science, Industry and Business Library (SIBL)",591.0000391
"MultiPoint ((-73.93480547027618854 40.68300490204430986),(-73.92905930999999953 40.67928440000000023))",940581438,Macon,637.71042
"MultiPoint ((-73.98967568999999855 40.74973364000000231),(-73.98300921762813687 40.74811515837409104))",940980013,"Science, Industry and Business Library (SIBL)",591.0000391
"MultiPoint ((-73.81945312008846827 40.71003455781207947),(-73.81483667999999909 40.70336620999999866))",941090965,Briarwood,836.9871432
"MultiPoint ((-73.99933402999999998 40.72241557000000256),(-73.99568416859453635 40.72413926605543111))",941378499,Mulberry Street,362.9417719
"MultiPoint ((-74.1131230600000066 40.56703526999999809),(-74.11195814748114685 40.57193184836513211))",941415801,New Dorp,552.61904
"MultiPoint ((-73.99727289999999869 40.57399138000000249),(-73.98606199262650307 40.57663777607667299))",941616196,Coney Island,993.7074927
"MultiPoint ((-73.87838435032448103 40.87437981398937836),(-73.87494911999999658 40.8799554900000004))",941619488,Mosholu,683.5479417
"MultiPoint ((-73.9067681599999986 40.81036055999999945),(-73.90464799347694225 40.82061890603642951))",941663326,Woodstock,1153.151059
"MultiPoint ((-73.88087174999999718 40.72293582999999728),(-73.88085934625773632 40.71293387617610904))",941909280,Middle Village,1110.702062
"MultiPoint ((-73.87797365739723432 40.73830324053647445),(-73.8715823999999941 40.7339268400000023))",942085815,Elmhurst <br> (Temporary location due to renovations),726.394015
"MultiPoint ((-73.93930930198185081 40.75780342796006295),(-73.93871964999999591 40.75203436999999695))",942118965,Long Island City,642.5812907
"MultiPoint ((-73.81243804999999725 40.76497121999999962),(-73.80983348434089919 40.76375031625646272))",942159544,McGoldrick,258.3492602
"MultiPoint ((-73.96982615999999666 40.63646451000000326),(-73.96596507806374632 40.64080354720504573))",942490679,Cortelyou,582.1062263
"MultiPoint ((-74.0106096300000047 40.7100938499999998),(-74.0078692134009799 40.71357685109020963))",942782503,New Amsterdam,450.8026878
"MultiPoint ((-73.88506932468307298 40.75019608559315287),(-73.88025657000000024 40.7561055500000009))",942846962,Jackson Heights,771.904554
"MultiPoint ((-73.95824218248398552 40.65192508104459534),(-73.9519520099999994 40.64587030999999939))",943275295,Flatbush,857.3932882
"MultiPoint ((-73.98624641554408754 40.60569303737043612),(-73.98394251999999938 40.60761958999999877))",943389501,Highlawn,289.4625471
"MultiPoint ((-73.97211540000000696 40.76263378000000159),(-73.96938170465759299 40.7621860177235007))",943412738,58th Street,236.1188485
"MultiPoint ((-73.98507327999999461 40.68860458999999707),(-73.97858353651876939 40.68346662977525341))",943485828,Pacific,791.5164759
"MultiPoint ((-73.9794231441744472 40.71978015438276088),(-73.97731396999999731 40.71909492000000341))",943948789,Hamilton Fish Park,193.7724122
"MultiPoint ((-74.01315132999999946 40.70382453999999939),(-74.0078692134009799 40.71357685109020963))",943968883,New Amsterdam,1171.35804
"MultiPoint ((-73.86066017999999644 40.8874595699999972),(-73.85958124409599179 40.89108506540670618))",944298493,Wakefield,412.7577176
"MultiPoint ((-73.85035931999999548 40.81546672000000342),(-73.85017019717382425 40.82662920810022911))",944381024,Castle Hill,1239.702005
"MultiPoint ((-73.83679279000000406 40.70382486999999827),(-73.83164233461157266 40.70079720332697093))",944463403,Richmond Hill,550.0081314
"MultiPoint ((-73.81090892000000281 40.73011307000000158),(-73.81009488691064746 40.732925077255004))",945067488,Pomonok,319.7517718
"MultiPoint ((-73.94442138618983051 40.74689957448345012),(-73.9407601599999964 40.73843244999999769))",945120327,Court Square,989.8098645
"MultiPoint ((-73.98320146000000364 40.74744101000000285),(-73.98300921762813687 40.74811515837409104))",945684270,"Science, Industry and Business Library (SIBL)",76.60385371
"MultiPoint ((-73.87797365739723432 40.73830324053647445),(-73.87695703999999353 40.73876073999999647))",945692556,Elmhurst <br> (Temporary location due to renovations),99.77401322
"MultiPoint ((-73.90911577999999338 40.87419065999999646),(-73.90770595199646209 40.88069989038004337))",945850190,Kingsbridge,732.5630041
"MultiPoint ((-73.99856300999999803 40.67498049000000293),(-73.99801906031493104 40.68321351533758445))",946040677,Carroll Gardens,915.4144272
"MultiPoint ((-73.89510262000000296 40.86141317999999956),(-73.89450288645043941 40.86298060519320785))",946078869,Bronx Library Center,181.2598645
"MultiPoint ((-73.93683124999999734 40.69192859999999712),(-73.92839866742114907 40.69481670002192431))",946080564,DeKalb,781.5874821
"MultiPoint ((-73.90666650999999376 40.66130109000000203),(-73.90524945420668246 40.66449962821874919))",946426380,Stone Avenue,374.8581151
"MultiPoint ((-73.89384871000000032 40.66399633000000335),(-73.88607053682676451 40.66515936973013368))",946434814,New Lots,670.2847903
"MultiPoint ((-73.98623827000000119 40.75703431000000165),(-73.98223080385784556 40.75320442290988154))",946596254,Stephen A. Schwarzman Building,543.5152862
"MultiPoint ((-74.0078692134009799 40.71357685109020963),(-74.00231745000000672 40.71889950999999996))",946632349,New Amsterdam,754.5981464
"MultiPoint ((-73.93921788999999478 40.84283849999999916),(-73.93386591312449241 40.84787004116821407))",946656993,Fort Washington,718.2741994
"MultiPoint ((-73.90258827579805256 40.70522689472795008),(-73.89657033999999669 40.70801948999999809))",946669709,Ridgewood,595.6523401
"MultiPoint ((-73.84083712785492537 40.88889489584641979),(-73.82734944999999982 40.88528192999999789))",946820739,Edenwald,1205.45455
"MultiPoint ((-73.87502060024047523 40.82999287527916721),(-73.87134915000000035 40.83044253999999995))",947013089,Clason's Point,313.689504
"MultiPoint ((-73.75379739629261167 40.70700391135425633),(-73.74891691000000549 40.71419019999999733))",947304683,South Hollis,898.2914291
"MultiPoint ((-73.89450288645043941 40.86298060519320785),(-73.89131304 40.86414065000000306))",947369705,Bronx Library Center,298.1939205
"MultiPoint ((-73.92132211000000552 40.70997412999999909),(-73.91220085369725723 40.69749505302997505))",947404631,Washington Irving,1585.744103
"MultiPoint ((-74.00339438999999686 40.75638732000000175),(-73.99596856906980236 40.74448733065494821))",947685478,Muhlenberg,1462.73749
"MultiPoint ((-73.92931647000000339 40.81083770000000044),(-73.92438195200242035 40.81158963775246207))",947736797,Mott Haven,424.640019
"MultiPoint ((-74.16658190502364789 40.6346934318446884),(-74.15663530999999864 40.62714477000000102))",947844246,Mariners Harbor,1187.774701
"MultiPoint ((-74.01034306908539406 40.67524077364750212),(-74.00335062999999991 40.67596034000000316))",948108900,Red Hook,596.5608342
"MultiPoint ((-73.82694112165962963 40.76914153216748105),(-73.82579692999999565 40.76560151999999704))",948392798,Mitchell-Linden,404.8120872
"MultiPoint ((-73.92166466999999841 40.84818283999999977),(-73.91749501730680549 40.84944450629447488))",948557701,Sedgwick,378.5018374
"MultiPoint ((-74.02953835191357257 40.63362571338248586),(-74.02477892999999654 40.63518673000000092))",948756198,Bay Ridge,438.3687923
"MultiPoint ((-73.96139732999999694 40.81322982999999738),(-73.95705320654998616 40.8137689645726951))",948794361,George Bruce,371.3796692
"MultiPoint ((-73.96179759999999703 40.75784397999999698),(-73.9595499458424257 40.76491500625342468))",948851276,67th Street,807.8423431
"MultiPoint ((-74.03136940540869659 40.61637311059178046),(-74.02728485999999464 40.6221539000000007))",948911334,Fort Hamilton,729.0669764
"MultiPoint ((-73.95281996999999308 40.82494110999999748),(-73.94803241890191714 40.82567237379983993))",948957840,Hamilton Grange,411.9466476
